timestamp,vrms,irms,realPower,powerFactor,device_label
2026-05-19T05:27:03Z,224.9,0.43,83.9,0.87,laptop
2026-05-19T05:27:05Z,224.9,0.41,79.3,0.86,laptop
2026-05-19T05:27:07Z,224.8,0.43,82.4,0.86,laptop
2026-05-19T05:27:09Z,224.7,0.45,87.7,0.87,laptop
2026-05-19T05:27:11Z,224.5,0.48,94.9,0.88,laptop
2026-05-19T05:27:13Z,224.5,0.47,92.3,0.88,laptop
2026-05-19T05:27:15Z,224.7,0.43,82.5,0.86,laptop
2026-05-19T05:27:17Z,224.8,0.45,87.6,0.87,laptop
2026-05-19T05:27:19Z,224.8,0.42,82.0,0.86,laptop
2026-05-19T05:27:21Z,224.7,0.44,85.5,0.86,laptop
2026-05-19T05:27:23Z,224.7,0.45,87.3,0.87,laptop
2026-05-19T05:27:25Z,222.5,0.42,79.9,0.86,laptop
2026-05-19T05:27:27Z,220.3,0.44,84.4,0.87,laptop
2026-05-19T05:27:29Z,222.1,0.44,83.9,0.86,laptop
2026-05-19T05:27:31Z,222.1,0.43,82.4,0.87,laptop
2026-05-19T05:27:33Z,224.8,0.44,84.8,0.87,laptop
2026-05-19T05:27:35Z,224.9,0.43,83.0,0.86,laptop
2026-05-19T05:27:37Z,224.9,0.42,81.1,0.86,laptop
2026-05-19T05:27:39Z,224.8,0.41,79.8,0.86,laptop
2026-05-19T05:27:41Z,224.6,0.43,84.2,0.86,laptop
2026-05-19T05:27:43Z,225.3,0.43,83.6,0.86,laptop
2026-05-19T05:27:45Z,225.2,0.43,83.9,0.86,laptop
2026-05-19T05:27:47Z,225.1,0.43,83.5,0.86,laptop
2026-05-19T05:27:49Z,225.1,0.43,82.7,0.86,laptop
2026-05-19T05:27:51Z,225.0,0.44,85.9,0.87,laptop
2026-05-19T05:27:53Z,225.0,0.44,85.2,0.86,laptop
2026-05-19T05:27:55Z,225.2,0.46,90.0,0.87,laptop
2026-05-19T05:27:57Z,225.0,0.44,85.8,0.87,laptop
2026-05-19T05:27:59Z,225.0,0.41,79.8,0.86,laptop
2026-05-19T05:28:01Z,225.2,0.44,85.5,0.86,laptop
2026-05-19T05:28:03Z,225.1,0.45,87.9,0.87,laptop
2026-05-19T05:28:05Z,224.7,0.45,87.3,0.87,laptop
2026-05-19T05:28:07Z,224.8,0.45,88.4,0.87,laptop
2026-05-19T05:28:09Z,224.8,0.45,87.4,0.87,laptop
2026-05-19T05:28:11Z,224.9,0.46,88.9,0.87,laptop
2026-05-19T05:28:13Z,224.7,0.45,87.7,0.87,laptop
2026-05-19T05:28:15Z,224.8,0.44,84.4,0.86,laptop
2026-05-19T05:28:17Z,224.9,0.45,88.7,0.87,laptop
2026-05-19T05:28:19Z,224.9,0.43,84.2,0.86,laptop
2026-05-19T05:28:21Z,225.0,0.45,88.0,0.87,laptop
2026-05-19T05:28:23Z,224.8,0.43,84.1,0.86,laptop
2026-05-19T05:28:25Z,224.7,0.45,87.3,0.87,laptop
2026-05-19T05:28:27Z,219.6,0.46,87.4,0.87,laptop
2026-05-19T05:28:29Z,222.2,0.43,82.1,0.87,laptop
