timestamp,vrms,irms,realPower,powerFactor,device_label
2026-05-18T08:05:49Z,229.3,0.06,7.0,0.47,phone
2026-05-18T08:05:52Z,229.3,0.06,7.0,0.47,phone
2026-05-18T08:05:53Z,229.3,0.06,6.8,0.46,phone
2026-05-18T08:05:55Z,229.1,0.06,6.7,0.46,phone
2026-05-18T08:06:03Z,0.1,0.00,0.0,0.00,Idle
2026-05-18T08:06:11Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:17Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:22Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:27Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:27Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:29Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:31Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:36Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:36Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:42Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:42Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:44Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:49Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:49Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:51Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:53Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:55Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:57Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:06:59Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:01Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:05Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:05Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:07Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:18Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:18Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:18Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:23Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:28Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:28Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:31Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:32Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:34Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:42Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:43Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:43Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:48Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:49Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:59Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:07:59Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:08:00Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:08:01Z,0.0,0.00,0.0,0.00,Idle
2026-05-18T08:08:12Z,228.6,0.06,5.6,0.44,phone
2026-05-18T08:08:13Z,228.5,0.07,6.6,0.44,phone
2026-05-18T08:08:22Z,228.4,0.07,6.9,0.46,phone
2026-05-18T08:08:22Z,228.5,0.07,6.9,0.46,phone
2026-05-18T08:08:25Z,228.6,0.08,8.9,0.48,phone
2026-05-18T08:08:25Z,228.6,0.10,11.1,0.50,phone
2026-05-18T08:08:27Z,228.5,0.09,9.4,0.48,phone
2026-05-18T08:08:35Z,228.6,0.10,11.1,0.50,phone
2026-05-18T08:08:36Z,228.6,0.10,11.2,0.50,phone
2026-05-18T08:08:43Z,228.5,0.10,11.2,0.50,phone
2026-05-18T08:08:46Z,228.5,0.10,11.1,0.50,phone
2026-05-18T08:08:50Z,228.4,0.10,11.2,0.51,phone
2026-05-18T08:08:51Z,228.4,0.10,11.0,0.50,phone
2026-05-18T08:08:53Z,228.6,0.10,11.2,0.51,phone
2026-05-18T08:08:55Z,228.6,0.10,11.3,0.51,phone
2026-05-18T08:09:00Z,228.5,0.10,11.2,0.51,phone
2026-05-18T08:09:05Z,228.5,0.10,11.2,0.51,phone
2026-05-18T08:09:13Z,228.5,0.10,11.1,0.51,phone
2026-05-18T08:09:13Z,228.6,0.10,10.9,0.50,phone
2026-05-18T08:09:15Z,228.5,0.10,11.1,0.50,phone
2026-05-18T08:09:17Z,228.4,0.10,11.0,0.50,phone
2026-05-18T08:09:19Z,228.5,0.10,11.1,0.50,phone
2026-05-18T08:09:24Z,228.5,0.10,11.2,0.50,phone
2026-05-18T08:09:24Z,228.6,0.10,11.2,0.50,phone
2026-05-18T08:09:31Z,228.6,0.10,11.1,0.50,phone
2026-05-18T08:09:32Z,228.6,0.10,11.1,0.51,phone
2026-05-18T08:09:44Z,228.5,0.10,11.1,0.50,phone
2026-05-18T08:09:45Z,228.6,0.09,9.4,0.48,phone
2026-05-18T08:09:45Z,224.9,0.12,11.2,0.40,phone
2026-05-18T08:09:50Z,228.7,0.10,11.1,0.50,phone
2026-05-18T08:10:44Z,228.7,0.10,11.0,0.50,phone
2026-05-18T08:10:57Z,228.6,0.10,11.1,0.50,phone
2026-05-18T08:10:57Z,228.7,0.10,11.2,0.50,phone
2026-05-18T08:10:58Z,228.8,0.10,11.1,0.50,phone
2026-05-18T08:11:12Z,228.5,0.10,11.0,0.49,phone
2026-05-18T08:11:15Z,228.6,0.10,10.9,0.49,phone
2026-05-18T08:11:52Z,228.8,0.06,6.7,0.45,phone
2026-05-18T08:11:58Z,228.8,0.07,7.0,0.46,phone
2026-05-18T08:12:05Z,228.7,0.06,6.8,0.46,phone
2026-05-18T08:12:05Z,228.8,0.06,6.8,0.46,phone
2026-05-18T08:12:07Z,228.8,0.06,6.8,0.46,phone
2026-05-18T08:12:09Z,228.9,0.06,6.9,0.46,phone
2026-05-18T08:12:12Z,228.8,0.07,6.7,0.44,phone
2026-05-18T08:12:13Z,228.9,0.07,6.8,0.45,phone
2026-05-18T08:12:15Z,228.9,0.07,6.9,0.46,phone
2026-05-18T08:12:20Z,228.8,0.07,6.8,0.45,phone
2026-05-18T08:12:20Z,228.8,0.06,6.8,0.46,phone
2026-05-18T08:12:22Z,229.0,0.07,6.9,0.46,phone
2026-05-18T08:12:27Z,228.9,0.06,6.8,0.46,phone
2026-05-18T08:12:32Z,228.9,0.07,6.9,0.46,phone
2026-05-18T08:12:37Z,228.9,0.07,6.9,0.46,phone
2026-05-18T08:12:39Z,228.9,0.07,7.0,0.46,phone
2026-05-18T08:13:05Z,228.8,0.07,6.8,0.45,phone
2026-05-18T08:13:05Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:13:09Z,228.9,0.06,6.9,0.46,phone
2026-05-18T08:13:09Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:13:24Z,228.7,0.07,6.8,0.45,phone
2026-05-18T08:13:27Z,228.7,0.07,6.8,0.45,phone
2026-05-18T08:13:29Z,228.7,0.06,6.9,0.46,phone
2026-05-18T08:13:30Z,228.7,0.07,6.8,0.45,phone
2026-05-18T08:13:30Z,228.9,0.07,6.8,0.45,phone
2026-05-18T08:13:45Z,228.8,0.07,6.9,0.46,phone
2026-05-18T08:13:45Z,228.9,0.07,6.9,0.46,phone
2026-05-18T08:13:50Z,228.8,0.07,7.0,0.46,phone
2026-05-18T08:13:51Z,228.7,0.07,6.9,0.45,phone
2026-05-18T08:13:59Z,228.9,0.07,7.0,0.46,phone
2026-05-18T08:14:00Z,229.0,0.07,6.8,0.45,phone
2026-05-18T08:14:05Z,228.9,0.07,6.8,0.45,phone
2026-05-18T08:14:14Z,228.9,0.06,6.8,0.46,phone
2026-05-18T08:14:19Z,228.8,0.06,6.8,0.46,phone
2026-05-18T08:14:19Z,228.9,0.06,6.8,0.46,phone
2026-05-18T08:14:21Z,228.8,0.07,6.9,0.46,phone
